trackID,genre,genre_le
1688,soul and reggae,7
8002,dance and electronica,1
1024,folk,2
7355,punk,6
8280,folk,2
6407,metal,4
6002,metal,4
7579,soul and reggae,7
1906,folk,2
6855,soul and reggae,7
8179,dance and electronica,1
6853,dance and electronica,1
91,classic pop and rock,0
7091,punk,6
816,classic pop and rock,0
2264,punk,6
1308,pop,5
2403,classic pop and rock,0
6529,punk,6
402,metal,4
120,jazz and blues,3
1491,classic pop and rock,0
8313,punk,6
7538,metal,4
8264,soul and reggae,7
1401,classic pop and rock,0
330,folk,2
3783,classic pop and rock,0
2343,metal,4
1649,punk,6
5051,metal,4
185,classic pop and rock,0
2989,soul and reggae,7
536,metal,4
269,classic pop and rock,0
3755,punk,6
350,classic pop and rock,0
1542,punk,6
4045,folk,2
1091,punk,6
339,metal,4
6862,metal,4
1442,dance and electronica,1
2319,soul and reggae,7
3053,punk,6
2034,soul and reggae,7
80,classic pop and rock,0
400,folk,2
2362,classic pop and rock,0
1458,metal,4
7147,soul and reggae,7
5179,jazz and blues,3
1655,pop,5
6562,dance and electronica,1
2457,folk,2
7087,classic pop and rock,0
149,classic pop and rock,0
3980,jazz and blues,3
3170,dance and electronica,1
2183,folk,2
6210,pop,5
4968,punk,6
7179,pop,5
944,pop,5
1361,pop,5
4184,classic pop and rock,0
3999,dance and electronica,1
641,punk,6
8311,classic pop and rock,0
3280,punk,6
7663,soul and reggae,7
8113,classic pop and rock,0
8518,metal,4
1750,punk,6
1887,metal,4
684,punk,6
5072,metal,4
4315,metal,4
6362,classic pop and rock,0
4363,soul and reggae,7
951,dance and electronica,1
2649,metal,4
3292,classic pop and rock,0
6222,classic pop and rock,0
7534,soul and reggae,7
2525,classic pop and rock,0
8412,dance and electronica,1
2245,punk,6
6895,classic pop and rock,0
1261,metal,4
5732,dance and electronica,1
4962,classic pop and rock,0
4038,classic pop and rock,0
5399,classic pop and rock,0
6979,classic pop and rock,0
8421,classic pop and rock,0
891,classic pop and rock,0
283,punk,6
5868,classic pop and rock,0
3433,pop,5
6396,classic pop and rock,0
7446,punk,6
3760,dance and electronica,1
6345,metal,4
81,metal,4
4930,pop,5
7434,classic pop and rock,0
5349,dance and electronica,1
5993,folk,2
7346,folk,2
1512,punk,6
6392,punk,6
716,punk,6
4161,classic pop and rock,0
5922,folk,2
2671,pop,5
2142,soul and reggae,7
1593,metal,4
3426,soul and reggae,7
4708,pop,5
6725,classic pop and rock,0
7725,punk,6
2333,folk,2
4349,punk,6
5,metal,4
1325,classic pop and rock,0
16,metal,4
6750,folk,2
6764,pop,5
7893,classic pop and rock,0
5087,soul and reggae,7
5583,metal,4
3910,classic pop and rock,0
2295,metal,4
6816,metal,4
5550,metal,4
4584,punk,6
6993,metal,4
1046,pop,5
1405,classic pop and rock,0
8186,metal,4
5340,jazz and blues,3
8546,soul and reggae,7
258,soul and reggae,7
2726,folk,2
7469,punk,6
2968,metal,4
6976,metal,4
2634,soul and reggae,7
7722,classic pop and rock,0
276,folk,2
7180,classic pop and rock,0
4802,folk,2
3593,punk,6
529,folk,2
2896,dance and electronica,1
7364,metal,4
4253,classic pop and rock,0
8149,soul and reggae,7
5030,punk,6
7989,soul and reggae,7
1340,dance and electronica,1
7018,classic pop and rock,0
6823,jazz and blues,3
2530,pop,5
8285,metal,4
5493,jazz and blues,3
8374,metal,4
7085,jazz and blues,3
7997,classic pop and rock,0
1289,folk,2
4029,metal,4
3238,classic pop and rock,0
6678,jazz and blues,3
6526,classic pop and rock,0
3485,folk,2
2766,folk,2
5824,folk,2
7318,folk,2
2715,dance and electronica,1
1086,classic pop and rock,0
4792,classic pop and rock,0
6840,classic pop and rock,0
2339,folk,2
7611,metal,4
5134,classic pop and rock,0
4383,punk,6
3938,metal,4
4005,metal,4
265,metal,4
2127,soul and reggae,7
2588,jazz and blues,3
328,dance and electronica,1
615,classic pop and rock,0
8242,soul and reggae,7
2740,folk,2
1188,dance and electronica,1
5888,metal,4
7528,punk,6
8459,classic pop and rock,0
4970,metal,4
6785,metal,4
4431,classic pop and rock,0
6609,folk,2
6295,punk,6
1789,folk,2
246,jazz and blues,3
5574,folk,2
4124,folk,2
2331,metal,4
7395,classic pop and rock,0
1821,folk,2
4860,classic pop and rock,0
566,folk,2
4052,punk,6
2619,soul and reggae,7
4443,folk,2
1376,folk,2
1479,classic pop and rock,0
1320,classic pop and rock,0
2166,folk,2
1299,soul and reggae,7
3462,folk,2
5388,punk,6
7474,punk,6
3499,metal,4
8273,classic pop and rock,0
7642,classic pop and rock,0
6931,pop,5
2986,classic pop and rock,0
7272,soul and reggae,7
5894,classic pop and rock,0
5524,metal,4
2927,classic pop and rock,0
7307,folk,2
946,folk,2
7161,soul and reggae,7
6193,folk,2
6612,folk,2
8405,punk,6
813,folk,2
2428,classic pop and rock,0
4932,metal,4
7582,dance and electronica,1
2883,classic pop and rock,0
5283,soul and reggae,7
4370,metal,4
2677,classic pop and rock,0
7509,classic pop and rock,0
7076,punk,6
7607,classic pop and rock,0
3513,classic pop and rock,0
7319,metal,4
8262,folk,2
7454,folk,2
261,classic pop and rock,0
299,metal,4
1166,dance and electronica,1
6873,pop,5
1027,classic pop and rock,0
8360,classic pop and rock,0
4269,folk,2
5170,dance and electronica,1
1720,soul and reggae,7
3107,classic pop and rock,0
6033,folk,2
8248,folk,2
465,jazz and blues,3
1501,dance and electronica,1
6701,pop,5
1368,dance and electronica,1
3437,metal,4
3390,pop,5
457,classic pop and rock,0
7692,soul and reggae,7
2168,soul and reggae,7
765,classic pop and rock,0
1516,punk,6
5711,folk,2
2987,dance and electronica,1
6100,folk,2
202,folk,2
1960,classic pop and rock,0
2737,classic pop and rock,0
5128,folk,2
7895,dance and electronica,1
4276,metal,4
6479,folk,2
4028,folk,2
5527,folk,2
1528,folk,2
3533,jazz and blues,3
2877,pop,5
240,soul and reggae,7
316,dance and electronica,1
5572,metal,4
3927,punk,6
4220,classic pop and rock,0
770,metal,4
869,pop,5
5125,classic pop and rock,0
3062,punk,6
1460,punk,6
908,folk,2
3828,metal,4
6625,folk,2
1598,soul and reggae,7
6832,folk,2
8451,folk,2
4179,dance and electronica,1
1996,classic pop and rock,0
7903,metal,4
5081,punk,6
6908,classic pop and rock,0
4670,classic pop and rock,0
3309,folk,2
2799,classic pop and rock,0
6874,classic pop and rock,0
5048,dance and electronica,1
7133,folk,2
1970,dance and electronica,1
1094,dance and electronica,1
7345,pop,5
6189,pop,5
3091,metal,4
6977,soul and reggae,7
8540,dance and electronica,1
5666,pop,5
2735,classic pop and rock,0
7622,folk,2
4985,pop,5
8235,pop,5
1896,metal,4
5740,jazz and blues,3
5255,dance and electronica,1
4485,classic pop and rock,0
8478,jazz and blues,3
2345,folk,2
7863,soul and reggae,7
6327,punk,6
5748,pop,5
3232,folk,2
1128,folk,2
1607,classic pop and rock,0
3545,folk,2
4820,punk,6
6034,soul and reggae,7
6540,metal,4
3836,pop,5
4797,classic pop and rock,0
510,folk,2
2888,punk,6
575,metal,4
4722,folk,2
1231,classic pop and rock,0
8414,folk,2
4251,jazz and blues,3
7673,classic pop and rock,0
709,folk,2
498,folk,2
7007,classic pop and rock,0
6025,soul and reggae,7
5760,folk,2
961,folk,2
8025,classic pop and rock,0
8524,pop,5
3599,metal,4
7736,classic pop and rock,0
3532,metal,4
7333,jazz and blues,3
4649,dance and electronica,1
5121,classic pop and rock,0
4150,metal,4
2537,classic pop and rock,0
1353,metal,4
5838,classic pop and rock,0
6082,punk,6
3467,classic pop and rock,0
3479,folk,2
7920,classic pop and rock,0
2627,folk,2
2249,classic pop and rock,0
7485,folk,2
7569,folk,2
1180,classic pop and rock,0
5469,folk,2
2187,folk,2
7635,metal,4
8314,folk,2
2087,classic pop and rock,0
3506,punk,6
2148,pop,5
1309,classic pop and rock,0
7625,soul and reggae,7
893,folk,2
1524,classic pop and rock,0
5102,classic pop and rock,0
7956,soul and reggae,7
2406,folk,2
1807,classic pop and rock,0
4015,classic pop and rock,0
2864,classic pop and rock,0
4727,metal,4
2517,pop,5
638,jazz and blues,3
6642,soul and reggae,7
3845,pop,5
2370,classic pop and rock,0
7092,soul and reggae,7
738,folk,2
2592,punk,6
1357,folk,2
4398,metal,4
2274,folk,2
5168,metal,4
905,classic pop and rock,0
7086,dance and electronica,1
4703,metal,4
7455,jazz and blues,3
6119,folk,2
8197,punk,6
1287,folk,2
4755,folk,2
5165,punk,6
5149,folk,2
6544,folk,2
3128,jazz and blues,3
805,classic pop and rock,0
2273,classic pop and rock,0
1546,soul and reggae,7
46,jazz and blues,3
129,dance and electronica,1
5084,soul and reggae,7
2757,pop,5
3047,dance and electronica,1
2084,folk,2
2994,classic pop and rock,0
3728,punk,6
2865,punk,6
3637,classic pop and rock,0
2885,folk,2
231,folk,2
7383,metal,4
5779,pop,5
6518,pop,5
1777,classic pop and rock,0
6700,pop,5
3210,metal,4
6766,metal,4
3352,soul and reggae,7
6998,classic pop and rock,0
852,classic pop and rock,0
5547,soul and reggae,7
7401,metal,4
717,jazz and blues,3
4258,classic pop and rock,0
3240,folk,2
3343,metal,4
3884,classic pop and rock,0
7942,dance and electronica,1
8489,classic pop and rock,0
8077,soul and reggae,7
4003,dance and electronica,1
4833,classic pop and rock,0
1537,soul and reggae,7
134,folk,2
4815,folk,2
1852,pop,5
4426,punk,6
5065,classic pop and rock,0
2727,metal,4
1661,classic pop and rock,0
4730,folk,2
1550,soul and reggae,7
4917,punk,6
1666,pop,5
8353,dance and electronica,1
6565,folk,2
932,punk,6
6590,dance and electronica,1
6779,pop,5
3322,soul and reggae,7
8126,classic pop and rock,0
2776,jazz and blues,3
1851,classic pop and rock,0
8455,metal,4
2477,dance and electronica,1
8161,folk,2
1230,classic pop and rock,0
2062,classic pop and rock,0
3008,folk,2
4382,dance and electronica,1
4828,classic pop and rock,0
661,punk,6
1675,punk,6
585,soul and reggae,7
3308,pop,5
3339,classic pop and rock,0
2817,classic pop and rock,0
6907,dance and electronica,1
3203,classic pop and rock,0
1927,metal,4
5304,folk,2
4946,folk,2
6519,folk,2
7029,classic pop and rock,0
6080,jazz and blues,3
8307,pop,5
3612,classic pop and rock,0
8136,dance and electronica,1
6231,folk,2
8128,folk,2
6043,dance and electronica,1
6328,folk,2
2280,classic pop and rock,0
4737,soul and reggae,7
4234,punk,6
6630,dance and electronica,1
3323,metal,4
3589,classic pop and rock,0
6788,classic pop and rock,0
1909,punk,6
4941,folk,2
5997,metal,4
6473,classic pop and rock,0
4505,classic pop and rock,0
2952,classic pop and rock,0
5639,classic pop and rock,0
4592,pop,5
6144,metal,4
2210,soul and reggae,7
1310,jazz and blues,3
4954,classic pop and rock,0
5448,punk,6
1063,folk,2
4347,pop,5
569,folk,2
1681,metal,4
5961,metal,4
6390,soul and reggae,7
5303,punk,6
2965,soul and reggae,7
7667,folk,2
6967,classic pop and rock,0
3885,classic pop and rock,0
7268,classic pop and rock,0
2738,metal,4
2721,folk,2
7781,punk,6
5823,folk,2
984,pop,5
2608,metal,4
223,punk,6
2598,folk,2
4813,punk,6
6606,metal,4
7077,classic pop and rock,0
5355,soul and reggae,7
7056,soul and reggae,7
6541,metal,4
6952,pop,5
487,punk,6
6016,folk,2
8477,folk,2
7367,folk,2
4219,metal,4
6743,classic pop and rock,0
7010,classic pop and rock,0
5900,folk,2
4924,folk,2
5063,classic pop and rock,0
5814,classic pop and rock,0
7755,folk,2
2798,soul and reggae,7
3776,classic pop and rock,0
6437,folk,2
1911,punk,6
112,folk,2
3893,folk,2
1652,dance and electronica,1
528,classic pop and rock,0
3664,pop,5
1288,folk,2
8453,folk,2
3195,classic pop and rock,0
5200,folk,2
6795,soul and reggae,7
4118,dance and electronica,1
768,metal,4
1026,soul and reggae,7
8390,folk,2
5879,punk,6
3154,pop,5
8370,classic pop and rock,0
948,classic pop and rock,0
8143,folk,2
6780,classic pop and rock,0
2554,soul and reggae,7
4719,classic pop and rock,0
5092,classic pop and rock,0
3966,classic pop and rock,0
2536,pop,5
3707,pop,5
7351,punk,6
8537,pop,5
3253,classic pop and rock,0
2426,classic pop and rock,0
5741,metal,4
5996,pop,5
1913,metal,4
6326,soul and reggae,7
704,metal,4
6688,classic pop and rock,0
2466,folk,2
7710,pop,5
1307,metal,4
5907,metal,4
2095,metal,4
6184,folk,2
1329,punk,6
6662,metal,4
4701,metal,4
2499,pop,5
1734,folk,2
835,folk,2
4530,classic pop and rock,0
3617,soul and reggae,7
1504,folk,2
6117,folk,2
3104,classic pop and rock,0
7703,classic pop and rock,0
5782,folk,2
7532,soul and reggae,7
3708,pop,5
1642,dance and electronica,1
458,folk,2
5772,folk,2
5668,classic pop and rock,0
4585,metal,4
3992,jazz and blues,3
8048,pop,5
8189,folk,2
8376,pop,5
4141,folk,2
1076,pop,5
7688,metal,4
8535,folk,2
5325,folk,2
7116,punk,6
2758,pop,5
2430,folk,2
8040,pop,5
7293,classic pop and rock,0
2612,jazz and blues,3
5423,classic pop and rock,0
3082,metal,4
4754,folk,2
157,punk,6
3985,soul and reggae,7
6276,folk,2
5955,classic pop and rock,0
5130,punk,6
3571,folk,2
4675,folk,2
7244,soul and reggae,7
4693,folk,2
3341,soul and reggae,7
2604,metal,4
1120,punk,6
4327,jazz and blues,3
714,classic pop and rock,0
2583,metal,4
1823,pop,5
2201,metal,4
1554,metal,4
309,jazz and blues,3
3591,jazz and blues,3
6233,soul and reggae,7
7576,metal,4
4847,folk,2
5701,metal,4
5799,soul and reggae,7
8165,folk,2
6942,punk,6
501,classic pop and rock,0
7884,punk,6
4040,pop,5
6943,classic pop and rock,0
705,jazz and blues,3
6619,punk,6
2523,metal,4
8352,folk,2
2415,folk,2
8203,soul and reggae,7
3256,classic pop and rock,0
5940,punk,6
2125,dance and electronica,1
5344,classic pop and rock,0
6410,metal,4
313,metal,4
2700,classic pop and rock,0
2371,classic pop and rock,0
1514,folk,2
2302,metal,4
30,metal,4
2203,metal,4
1054,punk,6
7053,dance and electronica,1
939,punk,6
2446,punk,6
6802,metal,4
5643,classic pop and rock,0
4698,folk,2
6197,classic pop and rock,0
5122,soul and reggae,7
3208,punk,6
7082,classic pop and rock,0
6718,classic pop and rock,0
1708,metal,4
5437,soul and reggae,7
7258,folk,2
2068,punk,6
1707,classic pop and rock,0
7689,folk,2
451,pop,5
7000,classic pop and rock,0
344,folk,2
8433,folk,2
5633,classic pop and rock,0
2506,classic pop and rock,0
836,dance and electronica,1
594,metal,4
6284,soul and reggae,7
900,classic pop and rock,0
6373,punk,6
178,folk,2
215,soul and reggae,7
2497,metal,4
4576,classic pop and rock,0
4104,metal,4
4147,punk,6
7433,classic pop and rock,0
1513,classic pop and rock,0
8445,pop,5
3882,pop,5
2854,punk,6
6111,pop,5
3989,soul and reggae,7
6707,folk,2
6621,folk,2
1489,punk,6
1456,classic pop and rock,0
4098,soul and reggae,7
678,metal,4
3736,soul and reggae,7
7134,classic pop and rock,0
1178,classic pop and rock,0
5136,punk,6
502,punk,6
5071,jazz and blues,3
5525,jazz and blues,3
3427,jazz and blues,3
2250,soul and reggae,7
2558,soul and reggae,7
4652,punk,6
6929,classic pop and rock,0
6216,punk,6
5401,metal,4
5198,punk,6
5508,soul and reggae,7
8269,soul and reggae,7
7150,metal,4
3287,jazz and blues,3
2859,soul and reggae,7
3234,classic pop and rock,0
7311,classic pop and rock,0
4774,punk,6
5616,punk,6
1184,folk,2
8257,soul and reggae,7
610,metal,4
6375,classic pop and rock,0
5345,folk,2
7157,folk,2
4574,soul and reggae,7
5895,metal,4
8482,punk,6
3251,punk,6
8418,soul and reggae,7
5629,punk,6
7843,folk,2
6956,classic pop and rock,0
2242,jazz and blues,3
6243,soul and reggae,7
4412,punk,6
424,pop,5
5657,classic pop and rock,0
4137,metal,4
4550,dance and electronica,1
7132,punk,6
159,metal,4
7372,soul and reggae,7
564,classic pop and rock,0
7006,punk,6
2806,folk,2
5619,classic pop and rock,0
4198,classic pop and rock,0
2329,metal,4
4119,pop,5
5098,metal,4
8369,pop,5
1669,soul and reggae,7
3286,classic pop and rock,0
4241,soul and reggae,7
5743,classic pop and rock,0
7108,metal,4
4393,soul and reggae,7
862,folk,2
7156,folk,2
6896,metal,4
1354,metal,4
3975,metal,4
8325,classic pop and rock,0
3697,dance and electronica,1
3329,pop,5
1667,soul and reggae,7
6220,punk,6
559,soul and reggae,7
2334,metal,4
179,pop,5
8321,punk,6
2309,classic pop and rock,0
6277,classic pop and rock,0
4620,classic pop and rock,0
2338,metal,4
4651,metal,4
4259,punk,6
2085,classic pop and rock,0
2849,folk,2
6153,folk,2
5715,dance and electronica,1
2382,classic pop and rock,0
4714,soul and reggae,7
6867,folk,2
590,classic pop and rock,0
7221,punk,6
5836,punk,6
221,classic pop and rock,0
4409,dance and electronica,1
1430,jazz and blues,3
5079,classic pop and rock,0
5849,soul and reggae,7
8030,pop,5
7206,metal,4
6262,metal,4
5665,metal,4
6949,dance and electronica,1
454,classic pop and rock,0
5021,soul and reggae,7
959,classic pop and rock,0
7628,metal,4
1121,pop,5
7711,metal,4
4922,soul and reggae,7
6804,punk,6
8516,metal,4
4080,metal,4
5781,folk,2
3904,jazz and blues,3
7354,folk,2
3417,folk,2
5585,folk,2
293,metal,4
8327,classic pop and rock,0
6553,folk,2
5101,pop,5
3594,pop,5
6841,folk,2
253,pop,5
3302,classic pop and rock,0
3964,punk,6
4884,soul and reggae,7
2224,jazz and blues,3
7668,classic pop and rock,0
2472,metal,4
2605,metal,4
8493,folk,2
5599,dance and electronica,1
573,classic pop and rock,0
2211,metal,4
3986,classic pop and rock,0
8039,soul and reggae,7
65,punk,6
3056,folk,2
2680,soul and reggae,7
7962,soul and reggae,7
5656,soul and reggae,7
2579,classic pop and rock,0
8437,soul and reggae,7
1413,metal,4
8028,folk,2
3727,metal,4
66,classic pop and rock,0
1409,soul and reggae,7
2009,classic pop and rock,0
8439,classic pop and rock,0
7986,classic pop and rock,0
2748,classic pop and rock,0
3871,dance and electronica,1
3983,soul and reggae,7
3362,punk,6
37,classic pop and rock,0
4502,folk,2
5116,soul and reggae,7
2540,punk,6
7453,punk,6
2096,soul and reggae,7
8222,pop,5
758,classic pop and rock,0
4187,classic pop and rock,0
1228,jazz and blues,3
1000,punk,6
3818,dance and electronica,1
3944,soul and reggae,7
2256,classic pop and rock,0
4484,metal,4
2653,soul and reggae,7
863,classic pop and rock,0
3311,punk,6
6772,folk,2
2097,dance and electronica,1
6263,metal,4
5536,metal,4
1341,folk,2
1171,soul and reggae,7
3856,folk,2
2593,classic pop and rock,0
1869,classic pop and rock,0
2988,metal,4
1349,punk,6
3987,classic pop and rock,0
1685,soul and reggae,7
4043,classic pop and rock,0
1997,punk,6
7678,punk,6
445,punk,6
1250,classic pop and rock,0
4064,classic pop and rock,0
2544,folk,2
8529,classic pop and rock,0
3095,classic pop and rock,0
3247,metal,4
8241,classic pop and rock,0
393,punk,6
2920,classic pop and rock,0
2327,dance and electronica,1
1680,dance and electronica,1
2886,soul and reggae,7
4168,pop,5
1721,folk,2
359,folk,2
7294,dance and electronica,1
64,folk,2
5323,classic pop and rock,0
2771,metal,4
1536,dance and electronica,1
2752,classic pop and rock,0
1293,pop,5
7352,pop,5
4418,soul and reggae,7
3282,metal,4
2621,classic pop and rock,0
4895,metal,4
1466,classic pop and rock,0
540,soul and reggae,7
8008,punk,6
6215,folk,2
6501,metal,4
3201,classic pop and rock,0
2205,pop,5
3446,punk,6
3642,folk,2
5977,pop,5
1520,metal,4
5230,folk,2
2658,classic pop and rock,0
475,folk,2
5689,dance and electronica,1
878,pop,5
5778,metal,4
6960,folk,2
4477,jazz and blues,3
1374,metal,4
3369,jazz and blues,3
3193,folk,2
4803,folk,2
8551,jazz and blues,3
2825,soul and reggae,7
6101,jazz and blues,3
5239,dance and electronica,1
8534,soul and reggae,7
2796,punk,6
6045,punk,6
5219,soul and reggae,7
2784,punk,6
5970,jazz and blues,3
2315,folk,2
4663,folk,2
1416,folk,2
4696,pop,5
3489,folk,2
6838,metal,4
974,punk,6
2387,metal,4
6321,pop,5
3554,pop,5
6850,folk,2
7774,soul and reggae,7
2898,jazz and blues,3
4,classic pop and rock,0
1292,folk,2
3456,punk,6
122,metal,4
3397,folk,2
5976,classic pop and rock,0
6542,jazz and blues,3
7508,classic pop and rock,0
8260,punk,6
1753,folk,2
1113,pop,5
6985,soul and reggae,7
2712,folk,2
308,classic pop and rock,0
4935,punk,6
3947,folk,2
6041,classic pop and rock,0
4227,punk,6
432,folk,2
2107,pop,5
2681,soul and reggae,7
6141,soul and reggae,7
4214,punk,6
1900,metal,4
2753,folk,2
5834,dance and electronica,1
5708,soul and reggae,7
1511,folk,2
1260,folk,2
786,pop,5
7159,folk,2
2,folk,2
7229,classic pop and rock,0
1623,classic pop and rock,0
6787,metal,4
5571,folk,2
8221,classic pop and rock,0
6070,metal,4
1969,folk,2
552,classic pop and rock,0
3705,pop,5
6762,punk,6
2197,classic pop and rock,0
2399,dance and electronica,1
4515,classic pop and rock,0
5653,jazz and blues,3
4944,metal,4
8204,pop,5
4863,classic pop and rock,0
500,dance and electronica,1
3915,punk,6
6665,classic pop and rock,0
7882,folk,2
5612,pop,5
5762,metal,4
2330,metal,4
4767,metal,4
4799,classic pop and rock,0
176,classic pop and rock,0
6206,soul and reggae,7
5337,metal,4
7373,classic pop and rock,0
1744,folk,2
1872,dance and electronica,1
5543,dance and electronica,1
7198,folk,2
8336,folk,2
5683,pop,5
2574,punk,6
6821,soul and reggae,7
4452,punk,6
5360,soul and reggae,7
7026,dance and electronica,1
5361,classic pop and rock,0
676,folk,2
3819,folk,2
6995,punk,6
1104,soul and reggae,7
5043,soul and reggae,7
5735,classic pop and rock,0
4391,metal,4
5847,folk,2
1385,jazz and blues,3
7665,folk,2
6634,folk,2
5602,pop,5
3080,dance and electronica,1
703,metal,4
5498,classic pop and rock,0
2414,folk,2
2691,soul and reggae,7
8290,metal,4
7204,folk,2
7429,dance and electronica,1
8210,metal,4
7982,jazz and blues,3
7561,dance and electronica,1
4298,classic pop and rock,0
562,metal,4
1576,folk,2
1395,metal,4
7188,jazz and blues,3
5832,classic pop and rock,0
2090,pop,5
5294,folk,2
1064,metal,4
3809,metal,4
5438,classic pop and rock,0
4740,classic pop and rock,0
8385,classic pop and rock,0
3955,metal,4
6311,classic pop and rock,0
4135,pop,5
3169,folk,2
4778,dance and electronica,1
2838,folk,2
7289,metal,4
749,punk,6
7661,pop,5
6842,metal,4
1492,metal,4
4524,metal,4
848,folk,2
7242,soul and reggae,7
2053,soul and reggae,7
3876,punk,6
5913,pop,5
4249,metal,4
1819,punk,6
553,folk,2
3460,punk,6
2316,dance and electronica,1
2559,soul and reggae,7
547,pop,5
5991,folk,2
3838,classic pop and rock,0
5264,folk,2
220,soul and reggae,7
3559,pop,5
4877,soul and reggae,7
306,pop,5
6201,punk,6
7095,punk,6
55,jazz and blues,3
45,soul and reggae,7
1272,soul and reggae,7
1439,pop,5
6142,metal,4
449,soul and reggae,7
1840,classic pop and rock,0
1518,folk,2
3968,punk,6
5881,folk,2
7397,metal,4
4928,metal,4
6587,pop,5
103,soul and reggae,7
7332,folk,2
4380,classic pop and rock,0
7466,metal,4
3138,metal,4
8525,classic pop and rock,0
5999,classic pop and rock,0
4547,soul and reggae,7
4582,soul and reggae,7
7762,metal,4
710,folk,2
5254,folk,2
2350,folk,2
5186,metal,4
713,classic pop and rock,0
2595,folk,2
2450,metal,4
6713,soul and reggae,7
3059,soul and reggae,7
6702,metal,4
2398,classic pop and rock,0
8446,dance and electronica,1
3495,classic pop and rock,0
1585,pop,5
3155,metal,4
1348,folk,2
8426,classic pop and rock,0
7651,metal,4
3242,folk,2
2157,dance and electronica,1
880,folk,2
2750,classic pop and rock,0
4995,folk,2
4442,folk,2
6687,folk,2
1210,metal,4
1074,folk,2
6704,pop,5
7829,jazz and blues,3
5189,folk,2
4323,metal,4
6416,soul and reggae,7
5705,folk,2
4082,folk,2
2483,classic pop and rock,0
419,punk,6
2872,classic pop and rock,0
4136,folk,2
3275,metal,4
1671,punk,6
6477,punk,6
1570,dance and electronica,1
7069,folk,2
6104,classic pop and rock,0
581,classic pop and rock,0
5483,classic pop and rock,0
4804,pop,5
4763,metal,4
47,pop,5
4852,classic pop and rock,0
7052,dance and electronica,1
8488,jazz and blues,3
2247,dance and electronica,1
5016,folk,2
2810,classic pop and rock,0
2743,folk,2
5673,classic pop and rock,0
6813,punk,6
1375,classic pop and rock,0
7448,punk,6
5552,pop,5
8191,folk,2
138,metal,4
2098,soul and reggae,7
7877,soul and reggae,7
1365,classic pop and rock,0
7347,dance and electronica,1
4397,classic pop and rock,0
8103,pop,5
2308,dance and electronica,1
2770,jazz and blues,3
4429,punk,6
7326,soul and reggae,7
7196,classic pop and rock,0
3049,folk,2
4707,metal,4
1543,soul and reggae,7
4684,punk,6
1459,punk,6
1856,folk,2
6264,soul and reggae,7
4500,classic pop and rock,0
2705,folk,2
3425,dance and electronica,1
8033,punk,6
3648,dance and electronica,1
2164,metal,4
4465,classic pop and rock,0
1305,metal,4
3179,soul and reggae,7
1071,soul and reggae,7
7240,pop,5
1247,soul and reggae,7
6305,classic pop and rock,0
1082,punk,6
6272,jazz and blues,3
7046,metal,4
4851,metal,4
6576,dance and electronica,1
7247,metal,4
915,folk,2
3929,soul and reggae,7
4283,folk,2
8095,classic pop and rock,0
3161,pop,5
2829,folk,2
6686,jazz and blues,3
2006,soul and reggae,7
4633,metal,4
2400,classic pop and rock,0
5592,punk,6
8112,classic pop and rock,0
8058,punk,6
7808,dance and electronica,1
7445,punk,6
8277,soul and reggae,7
6799,classic pop and rock,0
7039,folk,2
4660,punk,6
2305,soul and reggae,7
8013,folk,2
1224,dance and electronica,1
77,folk,2
2786,pop,5
2252,classic pop and rock,0
7605,dance and electronica,1
2652,punk,6
2033,punk,6
3214,pop,5
460,classic pop and rock,0
5941,classic pop and rock,0
2937,soul and reggae,7
3848,classic pop and rock,0
8148,pop,5
718,classic pop and rock,0
2188,classic pop and rock,0
6742,classic pop and rock,0
1881,folk,2
4817,punk,6
4861,pop,5
7213,metal,4
6674,soul and reggae,7
2826,metal,4
3358,dance and electronica,1
4715,punk,6
5441,classic pop and rock,0
3674,classic pop and rock,0
1827,dance and electronica,1
162,metal,4
8253,classic pop and rock,0
7766,pop,5
5685,folk,2
1174,folk,2
2950,metal,4
6692,soul and reggae,7
4720,dance and electronica,1
5679,soul and reggae,7
3116,folk,2
6211,soul and reggae,7
6017,classic pop and rock,0
7969,folk,2
3243,metal,4
99,pop,5
2117,pop,5
6847,soul and reggae,7
664,jazz and blues,3
2352,punk,6
5898,metal,4
6218,soul and reggae,7
6032,folk,2
6623,punk,6
7366,folk,2
5856,classic pop and rock,0
6904,dance and electronica,1
1112,folk,2
3516,classic pop and rock,0
6806,folk,2
2235,pop,5
6244,folk,2
1637,soul and reggae,7
8018,folk,2
2538,folk,2
3959,punk,6
3678,punk,6
2335,soul and reggae,7
1173,classic pop and rock,0
3297,folk,2
3431,pop,5
1687,metal,4
1728,folk,2
515,metal,4
4494,soul and reggae,7
1976,classic pop and rock,0
168,folk,2
1949,metal,4
3851,folk,2
4931,classic pop and rock,0
3971,jazz and blues,3
8330,soul and reggae,7
8089,pop,5
781,soul and reggae,7
2870,jazz and blues,3
4885,classic pop and rock,0
7905,folk,2
2949,pop,5
6340,folk,2
5884,metal,4
1956,classic pop and rock,0
2051,classic pop and rock,0
326,pop,5
4600,punk,6
1774,soul and reggae,7
5727,classic pop and rock,0
183,classic pop and rock,0
7160,pop,5
7574,folk,2
2824,classic pop and rock,0
3385,metal,4
128,classic pop and rock,0
8012,pop,5
511,classic pop and rock,0
4034,jazz and blues,3
8147,soul and reggae,7
263,punk,6
1754,folk,2
2557,folk,2
